LATITUDE,LONGITUDE,ACCIDENTDATE,YEAR,DAYOFWEEK,ACCIDENTTYPE,FEETFROMINTERSECTION,ROADSURFACE,ROADCONDITION,STREETLIGHT,LIGHTCONDITION,WEATHER,TRAFFICCONDITION
38.873582,-76.970016,26-Jul-14,2014,Saturday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.862173,-76.949147,4-Feb-14,2014,Tuesday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.816412,-77.024757,21-Jan-14,2014,Tuesday,Prop. Damage,550,Asphalt,Snow,Street Lights On,Dark (Lighted),Snow,Light
38.903978,-77.042706,5-Nov-13,2013,Tuesday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.890582,-76.973836,25-May-12,2012,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.89893,-76.97626,23-Sep-11,2011,Friday,Injury,25,Asphalt,Wet,Street Lights Off,Daylight,Rain,Heavy
38.867184,-76.986381,4-Dec-12,2012,Tuesday,Injury,0,Asphalt,Dry,None,Daylight,Clear,Heavy
38.932014,-77.034499,1-Jul-12,2012,Sunday,Prop. Damage,0,Asphalt,Dry,None,Daylight,Clear,Light
38.92869,-76.990877,10-Mar-11,2011,Thursday,Prop. Damage,50,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.904239,-77.052353,12-Aug-13,2013,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.853336,-76.983301,28-Feb-11,2011,Monday,Prop. Damage,100,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.93927,-77.033066,17-May-13,2013,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.924795,-76.986291,13-Aug-10,2010,Friday,Prop. Damage,0,Asphalt,Wet,None,Dark (Not Lighted),Rain,Light
38.890724,-76.955056,2-Jul-12,2012,Monday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.887247,-77.028454,16-Apr-14,2014,Wednesday,Prop. Damage,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.88597,-77.03194,9-May-15,2015,Saturday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.96268,-77.00474,19-Dec-10,2010,Sunday,Injury,5,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.898457,-77.032015,30-Jun-10,2010,Wednesday,Prop. Damage,10,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.904034,-77.040649,6-Aug-11,2011,Saturday,Prop. Damage,5,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.92657,-77.03242,19-Oct-11,2011,Wednesday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.952206,-77.068246,6-Dec-10,2010,Monday,Injury,120,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.915525,-77.032116,3-Jun-11,2011,Friday,Injury,0,Asphalt,Dry,Street Lights On,Daylight,Clear,Medium
38.888612,-77.031953,28-Dec-14,2014,Sunday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.974937,-77.026485,18-Dec-14,2014,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.958303,-77.028405,11-Nov-11,2011,Friday,Injury,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.878079,-77.039709,13-Jan-14,2014,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.885674,-76.997706,22-Apr-15,2015,Wednesday,Injury,500,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.962978,-77.028229,8-Apr-11,2011,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Other,Heavy
38.90126,-77.009158,5-Nov-10,2010,Friday,Prop. Damage,75,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.880557,-77.008179,21-Oct-13,2013,Monday,Injury,0,Asphalt,Dry,None,Daylight,Clear,Medium
38.925107,-76.985295,5-May-15,2015,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.897687,-77.032274,16-Nov-13,2013,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.89055,-76.989986,27-Mar-13,2013,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.919037,-77.100534,20-Jan-15,2015,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.921647,-77.000828,12-Feb-12,2012,Sunday,Prop. Damage,2,Asphalt,Ice,Street Lights Off,Daylight,Clear,Light
38.904475,-77.01648,25-Apr-12,2012,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.907726,-77.032008,22-Jan-13,2013,Tuesday,Prop. Damage,500,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.912607,-77.045157,22-Jan-13,2013,Tuesday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.908794,-77.024147,15-Apr-11,2011,Friday,Prop. Damage,10,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.851586,-76.971925,13-Sep-13,2013,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.902125,-77.028647,16-May-13,2013,Thursday,Prop. Damage,5,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.903747,-77.04882,9-Aug-13,2013,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.873909,-76.971374,11-Jan-13,2013,Friday,Prop. Damage,0,Concrete,Wet,Street Lights On,Dark (Lighted),Clear,Light
38.897924,-77.01007,8-Jun-10,2010,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.907528,-77.042709,30-Jan-10,2010,Saturday,Prop. Damage,20,Asphalt,Snow,Street Lights Off,Daylight,Snow,Light
38.919358,-76.968119,26-Sep-14,2014,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.906117,-77.029552,13-Feb-11,2011,Sunday,Prop. Damage,80,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.970051,-77.015266,23-Feb-11,2011,Wednesday,Injury,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.9025,-77.00055,18-Oct-12,2012,Thursday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.936548,-77.006954,15-May-15,2015,Friday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.920289,-77.071474,15-Sep-11,2011,Thursday,Injury,100,Concrete,Dry,Street Lights Off,Daylight,Clear,Medium
38.906221,-76.998178,15-Mar-10,2010,Monday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Fog/Mist,Medium
38.913297,-77.015389,31-May-13,2013,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.907192,-77.036871,20-Jun-14,2014,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.898814,-77.03946,2-Dec-12,2012,Sunday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Not Lighted),Rain,Light
38.960346,-77.028122,5-Sep-11,2011,Monday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.93864,-77.00361,9-Mar-13,2013,Saturday,Prop. Damage,200,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.931869,-77.034058,13-Apr-12,2012,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Dark (Lighted),Clear,Light
38.909778,-77.044948,26-Jul-10,2010,Monday,Prop. Damage,75,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.870296,-76.943665,22-Nov-12,2012,Thursday,Prop. Damage,0,Asphalt,Dry,None,Daylight,Clear,Light
38.929022,-77.073111,30-Jul-14,2014,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.921023,-76.98972,12-Oct-13,2013,Saturday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Fog/Mist,Light
38.914386,-77.046507,19-Apr-15,2015,Sunday,Injury,0,Concrete,Dry,None,Daylight,Clear,Medium
38.9538,-77.009445,9-Feb-11,2011,Wednesday,Injury,0,Concrete,Dry,Street Lights On,Dusk,Clear,Heavy
38.937881,-76.966875,17-May-11,2011,Tuesday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Light
38.955381,-77.004829,8-Jun-15,2015,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.93812,-77.024579,25-Apr-10,2010,Sunday,Prop. Damage,113,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.900541,-76.944339,16-May-15,2015,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.907372,-77.00915,20-Jan-13,2013,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.905994,-77.036972,11-Aug-12,2012,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.906219,-77.066933,7-May-11,2011,Saturday,Injury,200,Concrete,Dry,Street Lights Off,Daylight,Clear,Light
38.92728,-77.03659,19-Jul-10,2010,Monday,Injury,150,Asphalt,Dry,Street Lights On,Daylight,Clear,Heavy
38.93837,-77.023903,20-Apr-11,2011,Wednesday,Injury,300,Concrete,Dry,Street Lights Off,Daylight,Clear,Other
38.903148,-77.020127,29-Mar-14,2014,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.908566,-77.04799,21-Sep-11,2011,Wednesday,Prop. Damage,75,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.895916,-76.955765,17-Jul-10,2010,Saturday,Injury,100,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.931562,-77.085447,15-Feb-10,2010,Monday,Prop. Damage,0,Asphalt,Snow,Street Lights Off,Daylight,Blowing Sand..,Light
38.881782,-77.016334,4-Jul-11,2011,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.915544,-76.974426,17-Apr-12,2012,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.916998,-77.031951,29-Jan-13,2013,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.84507,-76.99747,16-Jun-14,2014,Monday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.905047,-77.061314,26-Feb-11,2011,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.842537,-77.001494,19-May-13,2013,Sunday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Fog/Mist,Light
38.904847,-77.066139,21-Mar-13,2013,Thursday,Injury,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.925878,-77.037016,9-Jun-14,2014,Monday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.89735,-76.99021,16-Jul-11,2011,Saturday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.88757,-77.019891,28-Jan-12,2012,Saturday,Prop. Damage,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.882652,-76.943852,24-Dec-10,2010,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.959417,-77.085617,20-Jan-15,2015,Tuesday,Prop. Damage,1,Asphalt,Wet,Street Lights On,Dark (Lighted),Clear,Medium
38.867272,-76.986818,29-Nov-11,2011,Tuesday,Prop. Damage,150,Concrete,Wet,Street Lights Off,Daylight,Rain,Heavy
38.881191,-76.924728,9-Mar-12,2012,Friday,Injury,25,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.824903,-77.006238,16-Oct-13,2013,Wednesday,Injury,0,Concrete,Dry,Street Lights Off,Daylight,Clear,Heavy
38.90956,-77.055646,9-Sep-14,2014,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Dusk,Clear,Medium
38.826054,-77.00733,23-Dec-13,2013,Monday,Injury,15,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.880668,-76.984891,18-Jun-15,2015,Thursday,Prop. Damage,50,Asphalt,Wet,Street Lights Off,Daylight,Clear,Light
38.90564,-77.0199,24-Mar-13,2013,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.901672,-77.023407,3-Jan-11,2011,Monday,Prop. Damage,30,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.891961,-77.00362,24-Feb-10,2010,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.96378,-77.022451,21-Feb-15,2015,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.913837,-77.037734,3-Dec-14,2014,Wednesday,Prop. Damage,45,Asphalt,Dry,None,Daylight,Clear,Light
38.900346,-77.033701,2-Sep-11,2011,Friday,Prop. Damage,0,Concrete,Dry,Street Lights Off,Daylight,Clear,Heavy
38.912768,-77.045805,13-Mar-13,2013,Wednesday,Prop. Damage,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.896465,-76.922398,7-Oct-14,2014,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.91255,-76.98341,1-May-11,2011,Sunday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Clear,Medium
38.933819,-76.990825,11-Oct-10,2010,Monday,Prop. Damage,200,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.90728,-77.000793,13-Mar-12,2012,Tuesday,Prop. Damage,5,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.925081,-76.985301,10-May-11,2011,Tuesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.880143,-76.980669,14-Sep-10,2010,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Not Lighted),Clear,Light
38.915703,-77.032212,25-Feb-11,2011,Friday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.913976,-77.066048,20-Apr-11,2011,Wednesday,Injury,30,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.886818,-76.998252,24-Aug-14,2014,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.933119,-76.973468,15-Oct-14,2014,Wednesday,Injury,0,Asphalt,Wet,Unknown,Daylight,Rain,Medium
38.875176,-76.97465,5-Dec-14,2014,Friday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Clear,Light
38.837821,-76.988219,10-Apr-10,2010,Saturday,Injury,5,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.909168,-76.986031,26-Mar-15,2015,Thursday,Injury,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Clear,Light
38.943166,-77.081401,11-Mar-15,2015,Wednesday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Clear,Medium
38.895222,-76.948669,5-Apr-13,2013,Friday,Prop. Damage,3,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.904491,-77.057548,27-Aug-12,2012,Monday,Injury,0,Asphalt,Dry,Other,Daylight,Clear,Medium
38.871032,-76.976188,22-Aug-11,2011,Monday,Prop. Damage,40, ,Standing Water,Street Lights Off,Daylight,Clear,Medium
38.929418,-77.032441,4-Nov-12,2012,Sunday,Prop. Damage,200,Asphalt,Dry,Street Lights On,Daylight,Clear,Medium
38.878079,-77.039709,3-Nov-14,2014,Monday,Injury,0,Concrete,Dry,None,Daylight,Clear,Medium
38.93214,-77.042781,18-May-15,2015,Monday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.923297,-77.043253,31-Oct-14,2014,Friday,Prop. Damage,10,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.912754,-77.012428,12-Mar-15,2015,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.966083,-77.062194,30-Jun-10,2010,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.902102,-77.021915,7-Jul-13,2013,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.943474,-77.082486,3-Jan-15,2015,Saturday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.876348,-77.017707,16-Mar-15,2015,Monday,Injury,25,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.919105,-77.018188,16-Sep-11,2011,Friday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.89939,-77.03194,12-Mar-13,2013,Tuesday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Heavy
38.909653,-76.941743,25-Aug-10,2010,Wednesday,Injury,70,Other,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.93866,-77.027184,2-Oct-11,2011,Sunday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.88412,-76.991527,25-Aug-10,2010,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.889433,-77.014286,26-Sep-14,2014,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.893466,-77.014201,6-Jul-14,2014,Sunday,Injury,0,Asphalt,Dry, ,Dark (Lighted),Clear,Medium
38.905818,-76.940531,3-Dec-14,2014,Wednesday,Prop. Damage,0,Concrete,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.919171,-77.088751,30-Oct-14,2014,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.945573,-77.064742,12-Nov-13,2013,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.903454,-77.019417,2-Feb-12,2012,Thursday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.901146,-77.039809,4-Sep-13,2013,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.917647,-76.966379,27-Sep-12,2012,Thursday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.952442,-77.013779,17-Jun-15,2015,Wednesday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,7,Light
38.883094,-76.959571,18-Apr-12,2012,Wednesday,Prop. Damage,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Light
38.886047,-77.015202,15-Feb-13,2013,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.878216,-76.994974,3-Feb-12,2012,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Medium
38.889926,-77.014058,4-Nov-12,2012,Sunday,Injury,400,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.91698,-77.068753,22-Sep-13,2013,Sunday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.833488,-77.012854,23-Jan-14,2014,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.901319,-77.050637,24-Feb-15,2015,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.939566,-77.029926,18-Dec-13,2013,Wednesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Dark (Lighted),Clear,Light
38.915455,-76.983993,2-Oct-10,2010,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.919674,-77.032923,4-Jun-11,2011,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.850492,-76.975054,14-Oct-12,2012,Sunday,Injury,5,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.879565,-77.009411,22-Sep-12,2012,Saturday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.870586,-76.938468,5-May-11,2011,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.923939,-77.057742,9-Nov-11,2011,Wednesday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.909778,-77.044948,31-May-15,2015,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.948505,-77.027306,18-Oct-10,2010,Monday,Prop. Damage,25,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.87288,-77.007445,29-Dec-10,2010,Wednesday,Prop. Damage,500,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.93311,-76.97345,31-May-10,2010,Monday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.90725,-77.023969,2-Sep-10,2010,Thursday,Prop. Damage,100,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.914314,-77.027277,3-Jan-15,2015,Saturday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Not Lighted),Rain,Light
38.948086,-77.100317,27-Sep-12,2012,Thursday,Injury,200,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.956764,-77.009483,26-Apr-11,2011,Tuesday,Prop. Damage,0,Concrete,Dry,Street Lights Off,Daylight,Clear,Light
38.90018,-77.0162,31-May-12,2012,Thursday,Prop. Damage,20,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.888106,-76.952152,11-Aug-14,2014,Monday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.920962,-77.022057,12-May-14,2014,Monday,Prop. Damage,0, ,Dry,Street Lights Off,Daylight,Clear,Medium
38.874553,-76.971871,14-Jul-14,2014,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.900407,-77.015228,21-Mar-14,2014,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.882262,-77.025536,21-Nov-10,2010,Sunday,Injury,0,Asphalt,Dry,Street Lights Off,Dark (Not Lighted),Clear,Light
38.912864,-77.009414,26-Mar-11,2011,Saturday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.833488,-77.012854,26-Jan-12,2012,Thursday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.893012,-76.910948,30-Mar-11,2011,Wednesday,Injury,0,Asphalt,Wet,Street Lights On,Daylight,Rain,Medium
38.916297,-77.009506,23-Sep-11,2011,Friday,Prop. Damage,75,Asphalt,Wet,Street Lights On,Daylight,Rain,Heavy
38.875279,-76.974609,10-Aug-10,2010,Tuesday,Injury,10,Asphalt,Dry,None,Daylight,Clear,Heavy
38.954247,-77.027919,1-Sep-12,2012,Saturday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Medium
38.914148,-77.016917,14-Jul-13,2013,Sunday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.8708,-76.97605,4-Oct-12,2012,Thursday,Injury,0,Concrete,Dry,Street Lights Off,Daylight,Clear,Heavy
38.896155,-77.030415,24-Apr-10,2010,Saturday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.969916,-77.033402,21-Jun-13,2013,Friday,Prop. Damage,0,Asphalt,Dry, ,Daylight,Clear,Heavy
38.936353,-77.024405,21-Nov-10,2010,Sunday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.908892,-77.003827,29-Oct-11,2011,Saturday,Injury,0,Asphalt,Wet,Street Lights Off,Daylight,Rain,Medium
38.84648,-77.008368,7-Apr-14,2014,Monday,Injury,0,Asphalt,Wet,Other,Daylight,Rain,Medium
38.9002,-77.036552,15-Jul-11,2011,Friday,Injury,30,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.836291,-77.000759,5-Jun-12,2012,Tuesday,Injury,20,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.894069,-76.910882,25-Oct-14,2014,Saturday,Prop. Damage,0,Asphalt,Dry,None,Daylight,Clear,Medium
38.90566,-77.04345,16-Sep-14,2014,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.97596,-77.026693,4-Mar-11,2011,Friday,Prop. Damage,100,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.942697,-76.991336,31-Oct-14,2014,Friday,Prop. Damage,0,Asphalt,Dry,None,Daylight,Clear,Medium
38.864059,-76.946617,27-May-11,2011,Friday,Injury,0,Asphalt,Repairing,Street Lights Off,Daylight,Clear,Medium
38.905494,-77.059367,3-May-13,2013,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.903046,-76.940905,9-Apr-11,2011,Saturday,Prop. Damage,40,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.918591,-76.968384,8-Mar-15,2015,Sunday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.880279,-77.017124,2-Jan-12,2012,Monday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.953514,-77.080566,20-Sep-11,2011,Tuesday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Light
38.961016,-77.066227,21-Apr-12,2012,Saturday,Injury,1000,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.930618,-77.069008,19-Mar-12,2012,Monday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.90501,-77.067983,25-Jun-11,2011,Saturday,Injury,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Clear,Heavy
38.899069,-76.98556,24-Jan-15,2015,Saturday,Prop. Damage,0,Asphalt,Wet,Street Lights On,Dark (Lighted),Rain,Light
38.944316,-77.019354,31-Jul-10,2010,Saturday,Injury,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Medium
38.920609,-77.021621,2-Dec-13,2013,Monday,Prop. Damage,15,Concrete,Dry,Other,Daylight,Clear,Medium
38.990671,-77.036323,8-Sep-12,2012,Saturday,Injury,0,Asphalt,Wet,Street Lights Off,Dark (Not Lighted),Clear,Medium
38.833488,-77.012854,24-Feb-10,2010,Wednesday,Injury,0,Asphalt,Other,Street Lights On,Dark (Lighted),Clear,Medium
38.936092,-77.031425,9-Jul-10,2010,Friday,Prop. Damage,175,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.866423,-76.953297,29-Jul-10,2010,Thursday,Injury,40,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
38.92733,-77.10411,26-Jun-11,2011,Sunday,Prop. Damage,50,Asphalt,Dry,Street Lights Off,Daylight,Clear,Light
38.864417,-76.987815,18-Jun-10,2010,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights On,Dark (Lighted),Other,Light
38.903728,-77.021912,19-Mar-10,2010,Friday,Prop. Damage,0,Asphalt,Dry,Street Lights Off,Daylight,Clear,Heavy
